13.7129, 248, 357, 3, -120, 962, 356
13.8067, 248, 357, 3, -120, 962, 356
13.9161, 248, 357, 3, -120, 962, 356
14.0255, 248, 357, 3, -120, 962, 356
14.1192, 248, 357, 3, -120, 962, 356
14.213, 248, 357, 3, -120, 962, 356
14.3067, 248, 357, 3, -120, 962, 356
14.4161, 248, 357, 3, -120, 962, 356
14.5255, 248, 357, 3, -120, 962, 356
14.6192, 248, 357, 3, -120, 962, 356
14.6974, 248, 357, 3, -120, 962, 356
14.8067, 248, 357, 3, -120, 962, 356
14.9161, 248, 357, 3, -120, 962, 356
15.0099, 248, 357, 3, -120, 962, 356
15.1192, 248, 357, 3, -120, 962, 356
