0, 0, 0, 0, 280, 3849, 356
0.10938, 0, 0, 0, 280, 3849, 356
0.218753, 0, 0, 0, 280, 3849, 356
0.312503, 0, 0, 0, 280, 3849, 356
0.421881, 0, 0, 0, 280, 3849, 356
0.500008, 0, 0, 0, 280, 3849, 356
0.609387, 0, 0, 0, 280, 3849, 356
0.71876, 0, 0, 0, 280, 3849, 356
0.812482, 0, 0, 0, 280, 3849, 356
0.921832, 0, 0, 0, 280, 3849, 356
1.0156, 0, 0, 0, 280, 3849, 356
1.10939, 0, 0, 0, 280, 3849, 356
1.20314, 0, 0, 0, 280, 3849, 356
1.31252, 0, 0, 0, 280, 3849, 356
1.40627, 0, 0, 0, 280, 3849, 356
1.51565, 0, 0, 0, 280, 3849, 356
1.62497, 0, 0, 0, 280, 3849, 356
1.70312, 0, 0, 0, 280, 3849, 356
1.81253, 0, 0, 0, 280, 3849, 356
1.90628, 0, 0, 0, 280, 3849, 356
2.00003, 0, 0, 0, 280, 3849, 356
2.10361, 0, 0, 0, 280, 3849, 356
2.21298, 0, 0, 0, 280, 3849, 356
2.32236, 0, 0, 0, 280, 3849, 356
2.40049, 0, 0, 0, 280, 3849, 356
2.5098, 0, 0, 0, 280, 3849, 356
2.61924, 0, 0, 0, 280, 3849, 356
2.71299, 0, 0, 0, 280, 3849, 356
2.82237, 0, 0, 0, 280, 3849, 356
2.91612, 0, 0, 0, 280, 3849, 356
3.00987, 0, 0, 0, 280, 3849, 356
3.10362, 0, 0, 0, 280, 3849, 356
3.21299, 0, 0, 0, 280, 3849, 356
3.32238, 0, 0, 0, 280, 3849, 356
3.4005, 0, 0, 0, 280, 3849, 356
3.50988, 0, 0, 0, 280, 3849, 356
3.60358, 0, 0, 0, 280, 3849, 356
3.713, 0, 0, 0, 280, 3849, 356
3.80675, 0, 0, 0, 280, 3849, 356
3.91613, 0, 0, 0, 280, 3849, 356
4.02551, 0, 0, 0, 280, 3849, 356
4.10364, 0, 0, 0, 280, 3849, 356
4.21301, 0, 0, 0, 280, 3849, 356
4.30676, 0, 0, 0, 280, 3849, 356
4.41614, 0, 0, 0, 280, 3849, 356
4.52552, 0, 0, 0, 280, 3849, 356
4.60364, 0, 0, 0, 280, 3849, 356
4.71302, 0, 0, 0, 280, 3849, 356
4.80677, 0, 0, 0, 280, 3849, 356
4.91615, 0, 0, 0, 280, 3849, 356
5.02552, 0, 0, 0, 280, 3849, 356
5.11928, 0, 0, 0, 280, 3849, 356
5.19741, 0, 0, 0, 280, 3849, 356
5.30678, 0, 0, 0, 280, 3849, 356
5.41615, 0, 0, 0, 280, 3849, 356
5.50991, 0, 0, 0, 280, 3849, 356
5.61928, 0, 0, 0, 280, 3849, 356
5.72866, 0, 0, 0, 280, 3849, 356
5.80678, 0, 0, 0, 280, 3849, 356
5.90054, 0, 0, 0, 280, 3849, 356
6.00991, 0, 0, 0, 280, 3849, 356
6.11929, 0, 0, 0, 280, 3849, 356
6.21304, 0, 0, 0, 280, 3849, 356
6.32242, 0, 0, 0, 280, 3849, 356
6.40055, 0, 0, 0, 280, 3849, 356
6.57243, 0, 0, 0, 280, 3849, 356
6.6193, 0, 0, 0, 280, 3849, 356
6.71305, 0, 0, 0, 280, 3849, 356
6.82243, 0, 0, 0, 280, 3849, 356
6.9318, 0, 0, 0, 280, 3849, 356
7.00993, 0, 0, 0, 280, 3849, 356
7.1193, 0, 0, 0, 280, 3849, 356
7.19743, 0, 0, 0, 280, 3849, 356
7.30681, 0, 0, 0, 280, 3849, 356
7.41618, 0, 0, 0, 280, 3849, 356
7.50994, 0, 0, 0, 280, 3849, 356
7.60369, 0, 0, 0, 280, 3849, 356
7.71306, 0, 0, 0, 280, 3849, 356
7.82244, 0, 0, 0, 280, 3849, 356
7.93182, 0, 0, 0, 280, 3849, 356
8.00994, 0, 0, 0, 280, 3849, 356
8.10369, 0, 0, 0, 280, 3849, 356
8.21307, 0, 0, 0, 280, 3849, 356
8.32245, 0, 0, 0, 280, 3849, 356
8.43183, 0, 0, 0, 280, 3849, 356
8.50995, 0, 0, 0, 280, 3849, 356
8.63495, 0, 0, 0, 280, 3849, 356
8.71307, 0, 0, 0, 280, 3849, 356
8.80683, 0, 0, 0, 280, 3849, 356
8.9162, 0, 0, 0, 280, 3849, 356
9.00996, 0, 0, 0, 280, 3849, 356
9.11933, 0, 0, 0, 280, 3849, 356
9.22871, 0, 0, 0, 280, 3849, 356
9.32246, 0, 0, 0, 280, 3849, 356
9.40059, 0, 0, 0, 280, 3849, 356
9.50996, 0, 0, 0, 280, 3849, 356
9.61934, 0, 0, 0, 280, 3849, 356
9.71309, 0, 0, 0, 280, 3849, 356
9.81587, 0, 0, 0, 280, 3849, 356
9.92525, 0, 0, 0, 280, 3849, 356
10.0034, 0, 0, 0, 280, 3849, 356
10.1128, 0, 0, 0, 280, 3849, 356
10.2221, 0, 0, 0, 280, 3849, 356
10.3315, 0, 0, 0, 280, 3849, 356
10.4253, 0, 0, 0, 280, 3849, 356
10.5033, 0, 0, 0, 280, 3849, 356
10.6128, 0, 0, 0, 280, 3849, 356
10.7221, 0, 0, 0, 280, 3849, 356
10.8315, 0, 0, 0, 280, 3849, 356
10.9253, 0, 0, 0, 280, 3849, 356
11.0034, 0, 0, 0, 280, 3849, 356
11.1128, 0, 0, 0, 280, 3849, 356
11.2221, 0, 0, 0, 280, 3849, 356
11.3159, 0, 0, 0, 280, 3849, 356
11.4096, 0, 0, 0, 280, 3849, 356
11.519, 0, 0, 0, 280, 3849, 356
11.6128, 0, 0, 0, 280, 3849, 356
11.7065, 0, 0, 0, 280, 3849, 356
11.8135, 0, 0, 0, 280, 3849, 356
11.9115, 0, 0, 0, 280, 3849, 356
12.0052, 0, 0, 0, 280, 3849, 356
12.1146, 0, 0, 0, 280, 3849, 356
12.2239, 0, 0, 0, 280, 3849, 356
12.3177, 0, 0, 0, 280, 3849, 356
12.4271, 0, 0, 0, 280, 3849, 356
12.5209, 0, 0, 0, 280, 3849, 356
12.6302, 0, 0, 0, 280, 3849, 356
12.724, 0, 0, 0, 280, 3849, 356
12.8021, 0, 0, 0, 280, 3849, 356
12.9115, 0, 0, 0, 280, 3849, 356
13.0365, 0, 0, 0, 280, 3849, 356
13.1146, 0, 0, 0, 280, 3849, 356
13.2083, 0, 0, 0, 280, 3849, 356
13.3178, 0, 0, 0, 280, 3849, 356
13.4271, 0, 0, 0, 280, 3849, 356
13.5053, 0, 0, 0, 280, 3849, 356
13.6303, 0, 0, 0, 280, 3849, 356
13.724, 0, 0, 0, 280, 3849, 356
13.8334, 0, 0, 0, 280, 3849, 356
13.9115, 0, 0, 0, 280, 3849, 356
14.0209, 0, 0, 0, 280, 3849, 356
14.1146, 0, 0, 0, 280, 3849, 356
14.2213, 0, 0, 0, 280, 3849, 356
14.3307, 0, 0, 0, 280, 3849, 356
14.4088, 0, 0, 0, 280, 3849, 356
14.5338, 0, 0, 0, 280, 3849, 356
14.6119, 0, 0, 0, 280, 3849, 356
14.7213, 0, 0, 0, 280, 3849, 356
14.8307, 0, 0, 0, 280, 3849, 356
14.9244, 0, 0, 0, 280, 3849, 356
15.0025, 0, 0, 0, 280, 3849, 356
15.1119, 0, 0, 0, 280, 3849, 356
15.2213, 0, 0, 0, 280, 3849, 356
15.315, 0, 0, 0, 280, 3849, 356
15.4244, 0, 0, 0, 280, 3849, 356
15.5338, 0, 0, 0, 280, 3849, 356
15.6119, 0, 0, 0, 280, 3849, 356
15.7213, 0, 0, 0, 280, 3849, 356
15.815, 0, 0, 0, 280, 3849, 356
15.9244, 0, 0, 0, 280, 3849, 356
16.0182, 0, 0, 0, 280, 3849, 356
16.1119, 0, 0, 0, 280, 3849, 356
16.2213, 0, 0, 0, 280, 3849, 356
16.3307, 0, 0, 0, 280, 3849, 356
16.4244, 0, 0, 0, 280, 3849, 356
16.5338, 0, 0, 0, 280, 3849, 356
