0, -2, -1, 0, 280, 3849, 356
0.0781247, -1, -1, 0, 280, 3849, 356
0.187504, -1, -1, 0, 280, 3849, 356
0.296878, -1, -1, 0, 280, 3849, 356
0.390634, -1, -1, 0, 280, 3849, 356
0.500005, -1, -1, 0, 280, 3849, 356
0.578132, -1, -1, 0, 280, 3849, 356
0.687512, -1, -1, 0, 280, 3849, 356
0.796888, -1, -1, 0, 280, 3849, 356
0.890644, -1, -1, 0, 280, 3849, 356
0.999968, -1, -1, 0, 280, 3849, 356
1.10939, -1, -1, 0, 280, 3849, 356
1.18752, -1, -1, 0, 280, 3849, 356
1.29689, -1, -1, 0, 280, 3849, 356
1.39065, -1, -1, 0, 280, 3849, 356
1.4844, -1, -1, 0, 280, 3849, 356
1.59378, -1, -1, 0, 280, 3849, 356
1.70315, -1, -1, 0, 280, 3849, 356
1.7969, -1, -1, 0, 280, 3849, 356
1.87503, -1, -1, 0, 280, 3849, 356
1.9844, -1, -1, 0, 280, 3849, 356
2.09378, -1, -1, 0, 280, 3849, 356
2.20316, -1, -1, 0, 280, 3849, 356
2.29691, -1, -1, 0, 280, 3849, 356
2.37504, -1, -1, 0, 280, 3849, 356
2.48441, -1, -1, 0, 280, 3849, 356
2.59379, -1, -1, 0, 280, 3849, 356
2.68754, -1, -1, 0, 280, 3849, 356
2.78129, -1, -1, 0, 280, 3849, 356
2.89067, -1, -1, 0, 280, 3849, 356
3.00004, -1, -1, 0, 280, 3849, 356
3.10942, -1, -1, 0, 280, 3849, 356
3.20317, -1, -1, 0, 280, 3849, 356
3.31255, -1, -1, 0, 280, 3849, 356
3.39067, -1, -1, 0, 280, 3849, 356
3.50005, -1, -1, 0, 280, 3849, 356
3.57818, -1, -1, 0, 280, 3849, 356
3.68756, -1, -1, 0, 280, 3849, 356
3.79693, -1, -1, 0, 280, 3849, 356
3.89069, -1, -1, 0, 280, 3849, 356
4.00006, -1, -1, 0, 280, 3849, 356
4.10943, -1, -1, 0, 280, 3849, 356
4.18756, -1, -1, 0, 280, 3849, 356
4.28131, -1, -1, 0, 280, 3849, 356
4.40627, -1, -1, 0, 280, 3849, 356
4.51566, -1, -1, 0, 280, 3849, 356
4.59377, -1, -1, 0, 280, 3849, 356
4.70314, -1, -1, 0, 280, 3849, 356
4.78132, -1, -1, 0, 280, 3849, 356
4.89065, -1, -1, 0, 280, 3849, 356
5.00004, -1, -1, 0, 280, 3849, 356
5.09382, -1, -1, 0, 280, 3849, 356
5.18753, -1, -1, 0, 280, 3849, 356
5.29695, -1, -1, 0, 280, 3849, 356
5.40633, -1, -1, 0, 280, 3849, 356
5.50002, -1, -1, 0, 280, 3849, 356
5.57821, -1, -1, 0, 280, 3849, 356
5.68753, -1, -1, 0, 280, 3849, 356
5.79694, -1, -1, 0, 280, 3849, 356
5.90634, -1, -1, 0, 280, 3849, 356
6.00009, -1, -1, 0, 280, 3849, 356
6.07816, -1, -1, 0, 280, 3849, 356
6.18759, -1, -1, 0, 280, 3849, 356
6.28134, -1, -1, 0, 280, 3849, 356
6.39066, -1, -1, 0, 280, 3849, 356
6.48993, -1, -1, 0, 280, 3849, 356
6.58367, -1, -1, 0, 280, 3849, 356
6.69306, -1, -1, 0, 280, 3849, 356
6.80243, -1, -1, 0, 280, 3849, 356
6.89618, -1, -1, 0, 280, 3849, 356
7.00556, -1, -1, 0, 280, 3849, 356
7.08363, -1, -1, 0, 280, 3849, 356
7.19304, -1, -1, 0, 280, 3849, 356
7.30239, -1, -1, 0, 280, 3849, 356
7.41182, -1, -1, 0, 280, 3849, 356
7.48994, -1, -1, 0, 280, 3849, 356
7.59927, -1, -1, 0, 280, 3849, 356
7.72427, -1, -1, 0, 280, 3849, 356
7.78679, -1, -1, 0, 280, 3849, 356
7.89615, -1, -1, 0, 280, 3849, 356
8.00558, -1, -1, 0, 280, 3849, 356
8.0993, -1, -1, 0, 280, 3849, 356
8.19303, -1, -1, 0, 280, 3849, 356
8.28682, -1, -1, 0, 280, 3849, 356
8.3962, -1, -1, 0, 280, 3849, 356
8.50558, -1, -1, 0, 280, 3849, 356
8.61495, -1, -1, 0, 280, 3849, 356
8.71362, -1, -1, 0, 280, 3849, 356
8.7917, -1, -1, 0, 280, 3849, 356
8.90112, -1, -1, 0, 280, 3849, 356
8.99483, -1, -1, 0, 280, 3849, 356
9.1042, -1, -1, 0, 280, 3849, 356
9.18238, -1, -1, 0, 280, 3849, 356
9.29171, -1, -1, 0, 280, 3849, 356
9.38546, -1, -1, 0, 280, 3849, 356
9.49489, -1, -1, 0, 280, 3849, 356
9.60426, -1, -1, 0, 280, 3849, 356
9.71364, -1, -1, 0, 280, 3849, 356
9.79171, -1, -1, 0, 280, 3849, 356
9.90111, -1, -1, 0, 280, 3849, 356
9.99484, -1, -1, 0, 280, 3849, 356
10.1043, -1, -1, 0, 280, 3849, 356
10.198, -1, -1, 0, 280, 3849, 356
10.2917, -1, -1, 0, 280, 3849, 356
10.4011, -1, -1, 0, 280, 3849, 356
10.5105, -1, -1, 0, 280, 3849, 356
10.6042, -1, -1, 0, 280, 3849, 356
10.698, -1, -1, 0, 280, 3849, 356
10.7947, -1, -1, 0, 280, 3849, 356
10.9041, -1, -1, 0, 280, 3849, 356
11.0135, -1, -1, 0, 280, 3849, 356
11.0915, -1, -1, 0, 280, 3849, 356
11.201, -1, -1, 0, 280, 3849, 356
11.2947, -1, -1, 0, 280, 3849, 356
11.3885, -1, -1, 0, 280, 3849, 356
11.4979, -1, -1, 0, 280, 3849, 356
11.6072, -1, -1, 0, 280, 3849, 356
11.7166, -1, -1, 0, 280, 3849, 356
11.7947, -1, -1, 0, 280, 3849, 356
11.8885, -1, -1, 0, 280, 3849, 356
11.9979, -1, -1, 0, 280, 3849, 356
12.1072, -1, -1, 0, 280, 3849, 356
12.2166, -1, -1, 0, 280, 3849, 356
12.2947, -1, -1, 0, 280, 3849, 356
12.4041, -1, -1, 0, 280, 3849, 356
12.4979, -1, -1, 0, 280, 3849, 356
12.6072, -1, -1, 0, 280, 3849, 356
12.6854, -1, -1, 0, 280, 3849, 356
12.7947, -1, -1, 0, 280, 3849, 356
12.9041, -1, -1, 0, 280, 3849, 356
12.9978, -1, -1, 0, 280, 3849, 356
13.1073, -1, -1, 0, 280, 3849, 356
13.1854, -1, -1, 0, 280, 3849, 356
